Ly6C,B220
16175.6,745.217
96.3455,6090.89
87.8985,7202.29
313.652,6486.78
190.006,4441.12
81.3455,3169.28
315.442,99.9398
376.276,326.685
155.509,7941.89
8228.48,813.841
212.25,3.57369
523.315,2950.58
189.06,99.79
26679.5,297.776
322.861,9120.92
5016.13,475.987
1089.27,169.344
1094.91,8368.72
12354,80.1592
273.312,4340.13
240.582,6396.58
148.603,3399.56
176.488,801.941
4893.84,234.577
662.999,7617.85
133.176,5849.72
419.113,9217.32
83.4579,6037.03
57.7456,3071.43
669.534,6277.67
1668.31,362.491
114.183,5020.59
189.157,1312.66
195.381,5838.8
22918,161.589
77.842,2125.94
97.5688,8319.09
185.915,7187.6
32.4534,6607.85
317.676,7522.45
29.1454,6094.56
21745.8,234.691
3.28786,5024.43
263.589,9053.3
80.1282,2475.21
106.652,13113.5
234.21,8794.02
10371.6,232.971
1346.34,5314.22
23.4317,5191.25
77.3233,4595.53
13259.7,475.959
22686.6,282.853
26098.5,191.78
103.541,6749.42
393.905,5356.39
28740.6,294.315
306.364,5522.61
152.871,7970.29
13926.9,73.2691
215.985,609.87
433.916,3567.34
98.9849,3958.31
9632.55,114.729
89.8777,3484.48
67.204,10181.5
360.661,7599.08
225.343,7204.2
2.19116,3969.11
186.145,599.224
290.928,3644.53
1235.95,150.878
1156.01,5110.97
14464.7,4857.12
108.833,3968.39
283.76,3510.75
209.411,5233.78
72.3554,6300.96
28589.1,249.139
5010.25,4071.3
369.514,6072.92
245.564,733.41
12404.7,213.068
91.2,4333.96
239.581,5682.08
220.318,4774.97
51.3003,6620.13
12860.7,2981.51
7126.89,96.4117
38866,166.2
138.559,5849.22
237.403,7228.42
27959.2,151.642
43726.2,818.544
-79.1909,4243.86
286.176,6594.38
31.0182,5438.35
13.5726,7492.56
218.158,5506.41
239.028,8091.38
30476.4,269.557
238.835,5516.54
21889.2,277.455
5139.72,1448.24
1026.98,222.022
85.8668,5429.54
137.274,8952.39
459.729,5.74027
17323.3,496.186
22519,234.152
220.03,5026.02
303.629,7407.69
21411.6,239.35
24084,148.174
237.863,4907.25
15013.7,305.276
390.89,115.288
225.729,8294.13
593.879,3863.92
278.059,6198.89
20724.5,155.075
6752.61,1329.13
290.463,9619.87
141.254,5841.6
-35.0136,4348.92
1646.94,11381.6
12993.1,112.931
174.722,5397.33
263.316,4502.52
11666.3,695.446
588.728,4883.72
1376.65,8684.85
408.224,8831.93
183.689,3246.29
9410.29,229.473
4315.3,165.413
523.304,463.052
33580,182.586
23182.2,284.134
579.457,4448.06
205.44,4229.4
123.059,5177.66
105.372,1292.15
426.059,499.533
261.616,7586.4
14095.9,26.9378
169.825,6078.44
348.706,3142.75
-58.504,2652.75
19221.5,69.0224
90.1071,6092.02
170.473,5169.14
34.7894,310.431
498.621,6201.98
837.36,6541.8
11560.9,178.213
14057.7,-56.9918
98.8921,7978.64
15815.4,69.4983
124.902,2370.61
5291.52,7890.24
177.784,3830.01
69.2129,3844.17
128.936,683.595
38042.2,5940.31
414.667,9276.33
296.205,5076.39
334.762,2642.45
325.336,8831.69
96.2029,3029.24
44.2237,32.3418
248.302,5296.84
167.054,5370.81
512.025,259.64
160.464,2376.82
333.33,10194.4
175.522,3453.45
23961.1,287.098
204.158,5652.7
7120.75,2927.14
864.439,221.44
0.452048,3032.73
94.7997,269.267
10021.6,6742.53
9001.63,77.0463
206.559,746.659
2441.97,728.463
23029.8,154.484
277.711,3397.37
242.801,8145.19
134.273,-53.2097
155.588,5441.9
278.784,3894.29
3554.51,2279.88
148.977,3457.28
817.236,620.8
512.338,437.427
28295.8,69.779
205.306,5012.58
299.039,6800.21
362.198,256.079
527.424,201.125
9258.98,10.8218
3674.65,323.02
332.381,4906.37
1067.27,232.661
71.6012,2157.28
337.993,6600.3
313.354,5538.34
102.918,7303.4
12485.2,903.409
237.863,4523.84
188.795,4895.32
331.353,5255.94
105.211,6392.81
1268.97,199.003
115.619,4585.91
221.292,144.737
102.533,5518.19
52.6949,8910.61
167.523,8738.19
195.594,2622.23
300.93,6090.88
446.531,400.713
-27.9715,4831.01
235.865,146.241
444.491,10597.8
219.324,5615.45
441.119,633.895
1282.26,166.029
79.2906,7268.77
1021.73,474.113
17805.1,192.958
8.99033,3881.33
480.45,126.809
73.7851,2259.53
138.229,4870.33
460.092,6461.55
333.541,285.559
323.262,5652.02
3569.99,-6.59184
126.559,4279.15
107.495,3906.1
99.4492,6063.56
10252.5,393.448
10637.2,208.716
149.323,6313.5
236.568,675.732
130.114,5876.43
556.997,-15.9039
89.4475,8602.71
100.571,2872.21
20324.3,69.0111
14903.7,528.787
13186.7,130.053
827.954,294.489
237.567,4726.75
103.971,3923.01
94.5905,3156.22
142.527,2577.97
21265,130.434
150.789,4660.65
21594.9,-51.9891
23581,136.533
419.477,5161.92
79.9748,8178.99
216.308,318.607
201.253,5666.14
84.9525,4516.88
284.837,501.591
130.297,6121.32
165.1,310.282
7258.12,-3.25523
653.274,306.744
19172.3,-36.9808
111.891,6497.28
201.258,7178.54
643.023,10735
529.023,4197.45
109.803,3202.46
168.182,188.874
163.129,3103.7
13712.2,-42.7834
233.035,8794.9
910.322,7445.69
1014.89,686.805
266.051,3675.81
17035,265.421
13363.7,548.144
194.95,7171.48
23837.1,165.347
-28.7344,6063.09
141.712,4587.54
21399.8,4102.63
13254.7,119.344
4830.63,479.286
49.3509,240.045
343.79,5705.36
328.83,4584.01
368.545,136.269
128.322,6140.11
855.865,4373.65
22.7356,8074.02
115.853,8532.88
224.905,5575.42
14340.8,105.386
26332.7,320.069
127.656,5837.94
1774.11,359.854
242.386,4776.44
427.765,13415.4
387.789,164.946
143.873,4518.58
149.883,6808.67
8.41245,3938.51
408.791,5313.8
3234.55,1313.81
2412.88,187.219
260.951,5886.88
65.023,5258.55
238.427,256.787
1703.66,10933.4
2659.75,7576.09
156.33,2743.42
46.8806,3890.99
19977,5253.96
120.109,5529.72
358.29,2633.27
-64.3916,2812.71
211.764,10205.2
18.9064,7096.16
11524.2,-51.9316
165.65,133.249
81.1628,4631.53
112.153,5100.81
206.915,6549.97
9371.79,244.02
1037.52,3646.48
87.3885,4844.22
3801.16,138.866
131.219,328.252
335.266,6075.96
227.396,9206.88
8679.72,230.977
313.139,5720.01
999.779,6538.26
162.254,6744.27
198.617,5061.34
127.799,5598.38
192.955,6290.78
17003.3,123.994
540.26,81.5399
4441.42,166.929
205.235,7374.92
100.468,7231.57
211.738,-36.3886
16379.2,279.061
1167.55,354.895
151.043,5687.84
18631.6,-0.0680953
135.325,7087.67
131.158,5813.44
762.991,130.115
88.0846,4954.92
3721.03,7560.13
-91.2663,8415.35
17338.4,241.649
601.996,584.217
1041.1,3212.04
86.2824,4904.84
27478.9,38.7239
554.515,932.976
120.061,5822.75
24225.8,39.5029
250.268,11085.7
2.70022,-1.64215
56.2921,1386.15
135.288,6554.74
766.89,-2.99078
-64.4455,6066.71
249.777,4451.3
956.994,118.727
209.397,4147.71
671.921,342.485
27666,403.036
355.664,125.586
141.537,5836.41
164.968,4988.28
636.773,791.733
129.809,9088.18
447.058,113.873
89.7435,4168.6
232.246,6583.14
15079.2,41.9706
177.737,6421.31
89.7308,2015.66
122.819,6682.48
148.779,5029.66
2321.57,565.976
251.131,5707.37
87.8458,5267.09
2605.91,5322.67
30.182,6850.63
133.422,6509.55
186.204,5394.82
1177.72,546.819
97.8838,7573.2
62.9511,5357.2
138.391,5433.13
11284.8,60.4239
181.04,4106.5
42278.8,588.836
43.7253,5540.34
7.79394,3806.27
112.304,648.77
104.996,7271.48
208.211,6552.72
185.189,7367.62
63.7735,8704.3
32.3109,3718.61
497.945,4701.13
746.867,523.12
2755.93,75.2883
142.511,7696.04
28553.8,73.1476
49.7478,4307.01
46.4521,5064
26677.1,246.521
138.974,3916.83
231.791,4111.24
72.2982,368.278
214.971,4668.76
105.57,6525.44
706.486,140.157
74.9779,5260.95
36.5247,11408.8
712.308,4635.49
114.866,7800.79
246.084,1006.4
131.975,7687.16
83.2006,4322.44
200.351,6810.49
116.561,7089.44
31248.6,91.2184
16285,136.502
136.232,4500.63
358.226,5930.49
261.447,-38.1647
831.713,656.683
8758.44,30.8649
317.538,5175.55
436.103,3622.2
294.495,5226.36
12895.7,49.8106
22856.3,101.291
339.397,7021.41
-65.515,6754.03
94.1845,4995.44
1885.53,403.334
257.972,5016.59
259.678,6146.47
36553.6,184.83
185.367,5240.66
187.913,8207.2
41.8983,4561.89
106.925,4761.28
338.536,4758.1
78.0444,8449.38
124.727,6321.76
290.824,4606.96
227.351,4013.8
417.811,3817.17
13794.4,276.476
127.084,4427.75
273.268,3999.95
10055.4,94.0146
68.736,3923.07
24927.8,496.53
360.343,738.805
0.562635,7091.53
209.353,206.107
172.651,4578.16
18454.9,141.88
689.085,7731.99
254.547,8193.3
1125.04,13799.8
546.004,1123.78
69.7844,321.771
24646.2,153.903
568.261,303.246
119.079,5758.83
337.013,6489.92
107.487,5510.2
109.43,7910.91
11219.6,198.649
1528.75,30.5606
19027.4,86.1818
130.918,2058.79
428.939,9959.97
93.5081,7225.61
7477.61,155.674
125.313,7544.21
232.954,5948.77
1043.4,2692.29
24589.1,10850
3.63073,5400.42
13534.9,358.635
16590.8,104.111
6601.63,2.79736
330.561,8130.79
1844.6,7722.04
126.836,7380.17
96.5175,7157.91
228.387,5066.69
130.793,2697.67
195.06,852.651
188.616,5352.65
128.718,4593.76
106.254,5891.76
-31.8799,3747.92
85.4132,4887.59
83.4946,4387.55
15.7047,5094.11
97.8042,6961.16
36.6948,5532.97
393.775,687.976
199.319,7651.12
25770.6,-86.8613
237.62,4993.54
455.535,10362.5
227.167,3808.88
126.783,922.645
131.344,7095.9
169.375,5718.01
751.803,5068.56
128.275,5321.48
14491.9,86.37
5965.66,-57.2895
251.058,4392.09
119.648,7398.53
505.999,228.549
604.082,1085.4
78.9905,7574.69
93.4157,2539.79
3724.37,262.405
37.792,6125.63
12991.5,329.357
308.559,6209.29
364.243,6960.28
297.937,117.128
133.072,3650.3
5797.74,65.6603
355.42,3616.43
82.0303,3581.28
34521.2,852.897
830.778,563.782
19835.4,105.883
185.877,6693.47
3.62843,5903.97
37.1335,5332.48
480.249,5294.52
8716.8,456.152
1921.89,421.946
19032.7,97.2701
63.001,42.8972
54043,529.266
914.969,5030.06
31035.4,82.0876
275.132,166.006
32689.4,305.151
273.823,6619.77
28152.2,304.051
25.0021,4806.83
312.969,5585.93
298.473,286.945
321.429,366.2
102.107,785.381
18088,75.7236
108.513,3337.39
265.968,-106.096
118.425,6687.37
356.168,3876.82
40.4514,3696.54
212.838,6886.68
218.709,4709.29
20193.6,121.255
334.294,8303.25
95.0872,7971.33
2157.46,508.174
2729.55,459.483
18113.3,76.9429
288.507,5254.85
7671.02,100.76
90.7838,7190.64
249.903,7453.27
24007.9,252.145
207.025,6342.91
151.522,3981.73
135.886,3792.69
403.507,115.463
238.299,787.144
157.875,7026.3
128.397,5827.8
-36.0918,5896.19
170.37,4851.04
709.211,255.97
647.839,4540.04
260.572,3482.93
238.92,2344.09
1113.51,15810.2
12464.6,43.33
415.096,4742.33
184.189,3911.03
30182.3,236.758
262.131,4861.35
132.598,7044.03
594.094,996.323
211.009,3466.64
342.111,9872.91
863.158,760.682
12034.7,12.7023
22606,159.321
10247.2,-62.0956
114.593,3399.74
9247.97,58.8226
14160.9,-5.69549
14190.4,69.9802
378.291,89.1635
22882.6,66.6731
216.491,8073.34
6251.42,1149.94
193.039,6501.39
20667,121.895
348.399,12252.6
22412.7,409.68
10324.9,362.621
241.482,4367.1
185.381,5707.8
334.451,612.737
20500.2,163.97
638.674,4615.68
251.234,5394.63
382.375,3960.79
13213.5,738.866
212.527,5470.8
130.22,11619
320.59,104.851
12.5816,1224.29
940.988,271.804
4483.69,16.1658
534.117,612.289
15758,385.862
14536.4,322.07
39524.5,334.712
337.347,400.329
3404.74,6158.77
321.118,3947.54
23638.3,85.6537
7343.74,81.1783
56.1134,4940.48
62.2285,5708.03
54.5175,6949.97
183.065,20.4148
91.4373,4899.21
381.774,642.91
22334,333.512
17470.6,135.574
462.519,8947.12
-81.9981,5392.99
1021.11,897.611
320.582,7884.25
263.172,6114.61
319.625,7946.76
74.7433,3920.6
18297.9,106.434
82.2226,4844.16
263.804,4755.47
196.758,3555.44
96.7591,5015.13
12308.1,79.9662
201.033,9179.19
1755.1,2484.36
61.4783,6639.7
16106.9,344.988
918.155,140.295
51.3865,613.972
317.165,3952.21
457.371,8177.86
106.172,48.7987
187.55,8257.27
4286.13,1096.95
14284,2741.71
10239.7,47.597
118.781,4251.24
23676.6,151.58
123.095,8367.11
1971.87,11492.8
163.362,8315.56
14777.1,242.552
28222.1,146.923
441.107,18500.1
103.94,5807.27
446.989,122.832
21.4005,-120.528
11831.1,977.516
143.971,1793.79
6595.57,318.045
85.4688,59.1588
9956.75,21.8781
245.634,3843.6
14902.5,312.364
693.999,33.3128
463.171,4812.57
245.921,4666.5
1060.53,4365.95
-7.15491,-119.261
233.873,6051.3
3398.38,4249.81
1808.21,211.169
647.525,6326.94
448.698,328.796
311.755,5632.64
903.297,5179.59
265.483,12642
280.928,7135.04
16533.1,186.592
56.9271,5094.14
131.643,7937.19
12765.9,304.221
722.475,287.502
140.028,4128.53
69.9737,558.881
82.2181,8155.89
139.614,7080.95
75.5677,3959.96
107.65,4204.75
206.396,5549.51
246.325,4081.68
103.038,6272.54
156.059,5375.61
12218.2,102.303
176.556,7476.26
-61.2777,6936.61
394.584,304.712
168.584,5236.33
363.792,4759.35
492.944,13558.7
7132.64,281.245
1051.76,4393.61
43.5476,252.919
457.89,11927.8
111.347,7308.17
14594.3,4258.97
401.507,4973.01
108.684,6638.72
75.4457,125.512
338.389,6646.49
227.695,4521.14
260.074,167.141
39401,-82.3244
55.2211,234.232
162.233,3248.99
175.997,5130.8
15406.3,5064.19
65.0119,7679.48
284.691,4459.4
125.107,4145.07
506.447,444.816
306.02,5559.59
567.704,196.339
715.169,1559.11
146.273,42.8366
290.27,5819.4
35690.7,160.57
168.818,4477.3
36.5605,3174.91
124.901,6478.95
138.286,5921.57
239.851,3676.2
16791.8,-11.9326
741.391,240.73
142.242,7044.69
3446.72,108.241
262.193,192.553
267.444,12878.7
28072.5,98.5985
521.152,202.833
33354.1,120.187
424.319,5064.86
13713.8,147.773
275.89,171.844
119.821,3438.46
1934.8,6631.91
104.224,7502
47.4514,517.785
110.944,7770.32
155.35,3266.89
44.5438,3567.65
595.269,388.585
9991.95,288.18
11820.9,4079.31
176.869,2859.87
189.986,5077.52
393.807,9892.54
334.548,213.999
386.075,10221.1
123.7,187.569
254.334,6641.15
199.623,3862.63
232.32,5961.08
90.9593,4426.79
575.79,611.308
244.634,7189.12
471.284,-49.6759
1187.1,3768.33
18895.4,810.221
245.982,5487.39
394.312,6832.03
323.283,10777.3
24131,704.503
408.774,8129.79
559.57,475.136
4289.41,92.6403
156.568,276.699
80.4008,-100.587
1238.75,9034.36
112.174,1386.54
82.0668,5771.11
247.99,5883.6
307.115,5642.77
427.526,5553.51
16597.8,148.471
235.286,4566.15
42.4926,6598.44
710.982,260.141
37152.2,34.1345
152.382,4605.84
451.836,14036.4
652.384,4711.91
120.431,8132.84
252.649,6951.98
40511,155.433
74.9604,4736.57
33.1372,2402.09
31277.9,150.756
283.281,2514.74
292.595,4707.87
282.396,392.557
220.871,6132.78
151.805,6068.33
800.882,342.582
18534.4,350.14
1541.03,67.2931
219.002,5676.06
172.623,6455.34
137.174,6377.28
173.23,6607.23
25477,200.047
-36.9805,4436.01
168.841,4424.66
174.505,11230.9
12927.6,204.059
53789.2,148.439
111.255,3813.37
4114.48,111.354
13625.1,201.131
314.9,5417.75
200.713,3263.63
11599.2,55.1474
71.3567,154.672
161.544,4232.21
161.254,5655.04
273.504,2730.52
784.757,122.755
154.226,1698.82
261.585,-30.6681
220.65,3800.57
17903.2,96.4066
212.921,3780.12
679.022,655.723
38894,554.78
26998.2,194.255
19757,-95.3786
-133.753,4500.88
258.744,7717.87
297.931,166.106
90.4441,-27.0987
570.192,337.396
1374.59,205.282
502.831,10768.5
90.2328,305.078
86.3419,6968.41
927.463,3208.53
12851.3,-107.632
53.331,5221.44
385.162,1905.6
145.912,57.4637
20.1049,4601.79
326.009,2367.64
238.047,147.491
81.5763,5678.37
150.575,7988.51
209.905,7318.25
5756.64,288.228
428.575,8432.89
14299.3,59.4077
23344.5,470.349
341.979,5524.38
168.129,7561.42
8825.08,142.268
354.351,22962.7
235.782,8728.44
506.361,7753.88
271.437,7140.81
285.893,5474.41
827.064,11956.5
156.318,5246.96
13.6725,25.5106
11731.4,315.418
173.954,5167.75
234.154,190.833
3830.95,149.683
14124.9,-128.989
1331.29,4672.83
161.125,-20.8295
73.5621,3503.5
3146.55,156.012
617.388,7309.77
251.007,84.3023
281.453,2860.64
9810.12,228.761
172.229,416.651
424.561,7757.56
51.3128,5547.4
143.327,4214.7
1613.26,199.715
208.757,7039.18
11271.7,215.726
238.079,8472.61
73.3572,3823.89
1265.88,237.057
-10.0935,10416.7
214.127,87.0852
77.4779,6094.43
202.672,8896.1
276.683,1128.77
188.556,5247.01
128.644,3683.24
231.886,7406.4
20650,76.6954
159.886,7317.92
517.823,12658.6
238.871,4559.12
123.741,3712.08
28274.3,-8.3626
42.1643,2911.85
20349.3,63.1247
81.9444,4937.62
940.821,54.0532
20346.1,72.2245
837.448,246.476
17484.1,167.957
221.398,5381.38
153.962,2227.85
142.688,1653.8
1440.97,106.273
9140.41,555.468
181.969,6485.89
327.998,8871.22
2769.91,66.6466
129.793,5181.79
233.927,5095.15
199.197,143.708
595.276,4341.87
38.5746,4001.24
25139.1,350.612
81.4112,5516.26
19.9942,5028.95
23181.9,75.5044
185.864,3726.49
151.244,4160.29
251.054,11632.5
104.557,6078.47
604.525,415.696
149.27,5491.31
144.041,4191.63
286.982,6641.93
155.39,5498.39
127.447,893.419
261.456,-26.381
139.906,7524.4
219.812,5919.5
14381.3,528.583
237.913,42.5432
139.854,5505.91
53.639,5854.94
9669.76,79.4731
73.0274,5132.09
254.234,161.129
154.89,5630.58
291.128,135.617
260.783,5496.85
133.547,8097.67
30020.8,371.52
985.693,25442.7
325.81,6116.69
309.877,902.313
229.092,457.583
5557.42,76.9673
105.795,3946.09
139.174,3486.69
196.533,3394.49
409.091,1630.49
251.311,7318.74
108.307,9123.04
13103.6,71.5454
14153,1131.09
18452.7,167.327
684.699,3415.94
16949.6,93.1495
149.474,6910.21
168.718,6783.92
167.494,5635.31
265.388,554.577
1113.35,-78.3567
153.655,5988.09
193.747,4506.01
76.0105,4042.53
125.988,6283.3
201.321,4761.89
33.9824,3113.1
4.0689,1427.57
21457.9,120.219
155.728,4206.57
-18.6461,5150.54
429.06,77.3306
309.501,5228.6
256.19,52.2644
261.998,7514.27
423.858,2866.43
25.3165,4030.23
64784.2,597.524
315.974,6284.37
206.583,6616.24
235.03,3937.69
14848.4,216.893
22000.7,396.141
37.126,7856.01
208.201,3004.62
1333.62,1436.27
18224,61.8191
698.063,9231.41
6998.43,98.8861
31434.5,180.637
201.436,4952.02
183.073,5299.67
2117.6,8444.4
1807.39,235.999
1496.42,7912.95
159.242,5780.44
359.602,6056.75
30.6348,5778.38
165.581,4221.4
40209.6,157.33
119.4,259.648
11093.5,-66.4559
215.006,179.225
27585.3,117.599
123.304,5377.29
20601.8,82.7761
4.38765,5959.12
72.2998,5308.24
292.955,5079.57
244.407,6874
27.8454,3682.63
225.345,170.976
154.367,4952.61
7961.43,12909.3
185.492,6339.74
208.267,4251.65
304.063,3663.09
14746.1,-49.7756
176.771,6385.67
195.452,274.7
183.473,3426.36
137.089,6012.15
189.017,3184.63
1414.13,223.819
252.831,6479.94
188.059,80.3005
341.854,534.43
160.664,4740.25
146.169,5444.03
27841.3,96.7289
72.9844,5979.86
115.147,2214.25
7301.42,163.221
18609.4,155.018
218.798,160.954
2014.49,-89.9396
277.342,5806.02
-18.3757,7561.74
43209.3,256.292
81.9611,11036.2
252.832,6895.99
10226.3,114.456
3.67511,4596.26
668.202,248.01
192.639,5654.46
106.079,5656.54
63.3108,4024.63
275.409,5711.26
334.953,6313.16
256.362,5378.45
225.337,5099.18
19860.8,154.144
152.563,3979.17
20816.7,255.67
282.216,372.655
222.293,838.745
25246.8,176.927
20840.3,138.732
217.168,145.808
1829.33,165.304
202.24,5629.57
279.32,7752.24
318.578,7057.06
23499.1,238.901
108.181,6497.61
19662.2,74.0147
16675.8,422.116
152.75,8314.13
111.863,4028.99
413.255,241.09
128.762,7524.07
167.237,5100.61
11811.7,-20.9068
177.857,5794.39
218.457,10351.2
298.643,4514.18
91.225,3816.46
91.2688,4942.19
211.272,10507.5
161.998,4484.9
510.488,1014.11
259.591,4606.59
29828.8,370.233
88.1088,9299.23
199.848,4959.36
256.678,6852.88
46.4449,3939.56
150.235,6571.92
260.19,7203.11
1628.3,167.951
70.5939,3318.75
87.0762,10617.8
259.175,10934.4
389.424,130.886
14045.9,825.062
59.5978,7788.81
2635.58,3814.25
85.8882,9877.53
560.256,497.775
207.939,4547.05
223.563,5495.6
505.802,8783.56
36803.9,183.073
268.524,6969.58
224.308,5441.71
24559.7,62.6364
532.497,32.7857
352.484,3016.51
236.39,4954.42
7883.03,109.331
296.243,1731.16
269.231,5577
231.104,6074.32
162.904,254.807
359.027,346.334
6114.35,-81.2945
84.007,169.273
679.488,156.734
158.613,5141.44
168.067,310.955
22618,130.466
166.93,9242.7
244.115,10798.1
183.769,3424.03
348.556,351.44
99.2244,1323.68
264.496,7208.52
443.805,7471.2
120.157,5885.28
20.8946,5549.59
232.411,9252.93
11.1758,5040.26
335.371,1193.75
128.167,339.464
363.01,4752.07
14801.9,195.578
11.5838,5805.2
93.8799,9603.95
169.781,7326.76
327.082,5681.07
219.943,6284.92
17076.4,223.035
10152.5,136.481
311.873,8973.55
108.696,5383.02
172.445,5727.36
75.7754,-113.834
14072.2,185.307
25198.2,191.994
136.42,4413.92
486.138,-159.894
106.06,6228.33
310.691,9799.07
128.841,6896.52
24.5302,6269.59
96.7226,5751.41
2153.9,9518.52
404.744,788.414
197.255,8766.38
130.826,6187.26
155.495,3843.58
-15.0973,7954.24
11111.5,185.62
81.4333,6226.89
322.009,6152.18
308.937,6354.21
368.87,-40.2964
13420.3,774.444
153.296,3811.17
119.617,5546.57
129.929,7441.55
74.5352,280.844
57.1939,3390.69
85.8665,10123.9
115.614,7991.57
108.25,8825.69
78.8212,6852.36
166.861,471.74
107.92,6663.75
102.066,3667.85
288.241,9070.5
126.976,4411.41
108.919,5037.3
223.527,300.198
176.894,4810.63
243.781,8289.88
1523.59,212.214
-33.0222,6073.42
25993.2,183.587
412.259,9920.14
1241.51,871.435
-65.404,3477.57
135.832,2848.07
4305.75,194.947
41.0258,6105.92
333.823,460.933
289.27,3273
306.07,315.135
250.886,11025.1
36998.7,-30.9936
39.5677,4468.4
143.054,3014.1
15089.3,269.668
349.2,7818.47
211.659,8523.47
278.837,6140.82
4.13974,161.448
122.663,6660.21
252.484,3805.94
11412.3,38.7951
59219.2,521.47
357.801,5815.56
397.357,4083.34
18680.2,-34.5778
194.072,5659.61
117.377,4022.78
61.6315,4335.31
1358.18,6617.76
-38.1002,4345.06
202.721,4864.36
5958.3,63.0671
16849,124.578
129.356,3457.76
50.2466,4560.06
-36.7672,6943.97
971.041,5322.22
1351.27,9047.4
14246.9,136.53
56861.1,171.05
195.934,3828.99
15.0421,5286.56
1463,263.925
535.219,174.949
98.6931,6215.31
142.38,8661.35
108.171,3572.85
1424.55,296.213
406.648,6801.28
211.093,5061.49
233.735,2209.95
326.191,7925.28
222.941,890.269
15001.1,132.202
4990.51,97.8389
308.403,6044.39
343.976,-63.7829
282.272,5806.98
274.316,5481.94
107.087,2631.85
524.512,287.088
23.1666,5648.93
215.788,6341.18
264.935,5397.5
158.465,4681.36
43.2829,5690.81
17325.6,104.832
628.651,2914.23
-42.53,5332.66
10669.2,176.603
355.145,687.325
184.644,750.048
301.709,3217.01
227.187,2860.87
333.424,134.339
190.071,4276.64
241.185,5811.84
92.2858,250.505
154.88,7579.44
302.527,4719.97
201.891,5668.26
94.8649,5084.18
30791.1,132.175
391.893,8669.4
132.295,4610.83
270.141,1206.62
2402.68,833.754
17827.7,397.367
9282.68,3585.54
763.833,11161.1
263.779,2178.47
7640.98,187.165
150.644,2646.77
176.601,6191.2
216.659,4770.89
222.848,951.357
278.275,5172.22
41.2636,4873.56
111.377,75.7533
22487.7,47.241
9.53855,5488.98
231.995,19.5753
1595.44,45.3274
127.384,5423.16
1306.01,8676.19
37361.7,336.696
99.1467,3541.47
98.4046,4869.19
112.141,67.1183
143.508,5038.5
486.701,5598.29
195.422,5584.1
227.544,432.218
20.0597,5600.69
134.731,8813.65
-27.6814,1456.65
374.124,2509.53
340.946,6500.27
27.866,6485.87
145.79,6227.89
102.43,-1.48723
132.759,4656.52
221.83,10465.3
1047.54,114.689
215.792,10288.9
255.87,5397.85
177.174,5889.88
207.162,7033.49
540.732,3118.67
103.464,165.292
14819.2,101.691
147.703,4579.33
120.592,6042.57
272.218,4275.83
707.243,4796.49
280.809,6672.1
25287.9,51.3078
194.787,250.852
107.737,3404.87
26278.5,173.797
238.971,2530.06
92.7972,4132.61
168.767,8423.88
16712.1,121.289
36.9917,4239.25
113.41,5373.4
261.374,5281.22
37.2466,5829.44
36.7825,1769.51
384.479,9393.82
12252.8,215.502
161.805,4451.5
48.6095,5311.85
147.311,7904.82
252.061,3387.1
21.3875,5551.67
169.649,6924.09
177.001,3794.99
320.08,3210.93
232.615,5018.31
157.284,7444.68
45.1499,8417.67
277.708,4116.68
26985.2,851.41
86.7544,5427.36
354.986,4510.35
25378.1,301.321
729.96,515.541
78.2936,3061.2
123.811,4467.35
300.049,3406.4
80.5021,269.717
86.222,5609.03
10995.9,184.832
3626.55,2628.63
-0.628931,5316.27
274.723,967.222
230.164,7993.77
39.4132,7642.76
343.284,3895.24
163.294,8673.58
122.736,5287.45
9860.24,426.316
330.217,5502.24
337.79,7120.08
-24.5062,-37.0893
581.87,1501.18
17514.4,127.755
207.784,37.1659
32420.2,-37.6422
106.834,5776.94
303.215,7159.75
10132,140.956
234.398,3771.99
17.2597,4847.33
26272,115.541
262.234,6135.42
7785.8,209.976
21.6452,2070.82
267.005,3827.37
335.574,6198.71
18191,24.536
208.993,4449.47
470.781,904.079
1673.75,6479.32
22264.3,-30.4067
6934.84,11.9281
68604.4,2.31181
1018.74,1069.42
603.93,467.468
-60.829,4245.46
475.167,5259.33
8.95838,7495.81
30959.1,370.106
135.528,6348.81
42.8708,5296.05
254.411,5391.33
172.7,6077.59
156.563,4134.46
613.899,6714.17
175.524,4591.98
546.55,178.146
807.324,11209.2
156.339,191.49
26634.5,77.5623
297.168,3548.14
2627.23,4075.11
90.4009,257.352
9525.21,139.361
1054.9,199.727
1631.98,154.449
11932,-36.9279
-42.2952,8378.57
732.573,4691
119.634,4341.58
519.888,7695.49
216.856,1900.55
168.93,6130.9
-17.0332,3232.08
408.22,7805.94
142.612,5625.36
259.938,6955
85.1557,8294.98
317.816,11067.1
173.058,3804.96
19693.5,251.198
359.304,3767.89
23819.4,125.56
-8.52717,3256.91
10999,6255.01
255.055,6923.87
148.241,6673.69
747.455,254.584
17036.8,199.074
406.638,7081.47
268.063,6631.77
157.506,7503.06
263.016,5272.38
91.0954,6832.68
100.289,4233.17
35.65,7234.12
180.576,3181.64
121.936,6109.15
1071.07,7296.21
831.722,281.241
-39.2132,4856.07
107.992,2232.73
249.778,73.1755
127.24,5108.5
16508.4,446.605
14407.2,37.0769
422.234,357.009
-25.4391,4438.45
205.062,6958.23
217.37,5526.84
180.257,6519.56
347.618,6444.02
438.34,4469.72
19044.5,30.5667
