Ly6C,B220
13.0704,512.352
0,455.663
10.5369,105.281
0,0
20.5375,381.704
12.825,99.0358
14.9721,4.08137
0,14.2414
1071.69,2.46354
3477.78,0
24.7009,306.123
15.3117,1271.85
160.562,0
26.7225,342.218
20.5419,229.54
3183.03,9.56062
3.29872,216.785
8.44514,355.159
127.343,18.3117
11.3272,336.665
0,195.911
0,252.919
11.6253,226.219
27.4357,295.97
0,6.16077
5.8543,259.347
6.05325,187.603
0,166.035
13.7643,252.453
6.1303,299.759
3018.23,36.8522
24.2685,510.444
29.4142,170.566
272.931,271.835
19.8609,14.3816
18.0718,374.2
0,709.629
0,495.438
4.01689,224.727
1202.78,34.3029
0,580.824
36.0578,214.737
0,124.742
2.90665,345.966
0,25.2682
5.98524,90.7588
3.31656,81.6925
25.0166,9.7851
10.8536,395.703
287.086,8.60616
2081.38,14.4203
0,279.36
5.51961,20.5481
21.7518,301.904
4.47409,26.4283
987.075,16.3015
2625.29,1.54605
11.1822,242.382
2.71014,513.748
14.3263,250.031
26.9761,283.323
36.5947,330.792
0,238.301
0,224.33
0,15.9438
28.7302,283.983
55.8533,262.699
0,190.442
2790.59,3.73631
0,242.507
34.5992,8.01348
21.7603,133.027
1.00556,150.433
12.1694,291.075
3.66153,236.686
0,65.3969
2300.72,0
3.39035,241.448
0,212.66
10.1647,112.425
1.85931,326.199
5828.38,10.8847
137.904,475.642
1983.66,18.605
8.91124,7.74263
0.846721,556.181
1209.73,22.0706
4.23923,182.469
20.8719,264.49
2541.41,1.17973
7.06119,14.9247
1945.55,32.6935
6.01378,599.141
162.666,485.271
1.72532,191.776
2.15867,539.499
2342.02,0
28.565,213.687
22.8335,304.061
13.7173,150.601
0.471259,663.237
6.58142,8.52605
6.19243,584.067
173.484,49.6964
1.6431,140.064
69.5573,152.943
8.21721,151.035
0,157.944
0,640.061
4.68897,985.422
15.6371,399.871
1.26864,1.19286
12.9533,16.7588
0,321.147
273.586,18.0614
2.28471,334.423
0,8.62955
29.6477,222.896
2899.31,14.8891
18.3354,491.19
137.283,235.68
0,233.913
6.66602,801.366
0,271.948
65.023,9.47895
0,3.5216
2.88291,118.306
11.7764,245.013
0,309.525
2602.04,22.3412
4089.42,7.39941
2.05922,223.257
18.7975,79.36
6.25911,174.27
1779.87,1.70019
4.25813,26.2737
0,450.576
1222.47,79.898
0,181.845
7.22411,110.268
25.9046,514.034
21.5441,205.117
0,2.47552
10.5399,348.941
4.50077,14.0686
0,145.218
4.45551,372.125
2009.49,6.6925
1600.57,3.20385
3808.47,16.2569
14.5428,220.431
8.20289,127.049
132.76,8.60197
6.52849,257.839
175.962,656.64
8.14713,241.527
1.56789,416.234
0,161.664
3.10556,3.59868
0,342.659
4.94635,482.762
0,410.209
3.07703,116.188
2094.83,8.3596
0,211.983
14.2715,0
2019.92,74.9174
0,113.927
38.6077,5.11381
0,285.668
10.2772,2.66571
0,327.391
4673.85,4.82433
0,818.95
22.3483,267.802
0,80.9335
0,261.424
1.77254,0
6.71035,7.04777
13.2954,154.662
806.832,12.6636
234.296,17.245
8.39865,7.87819
19.1855,225.341
0,249.998
2138.71,0
32.0089,128.114
14.2926,308.737
7.63242,133.713
19.5034,349.247
6.21193,1065.09
4263.24,0.531498
15.9531,904.922
0,268.636
0,1.00464
12.9223,364.298
0,287.129
0,208.799
0,127.857
82.0241,19.4563
0,204.436
29.9115,136.459
14.5082,157.811
22.0479,101.708
4.61537,41.9573
5.89793,171.306
0.963511,373.305
0,6.5766
0,447.634
219.171,12.2723
3904.91,8.29801
3.22873,56.7937
24.0157,613.947
18.1403,6.6409
13.2922,220.73
0.344814,505.59
0,340.711
0.777842,153.857
45.8278,348.62
0,214.461
28.9789,0
22.1327,157.768
0,246.566
7.65144,1.60849
46.7799,11.5428
4.18702,139.566
164.576,289.987
12.3599,445.098
0,539.907
0,318.092
3468.74,9.50789
2.27066,130.529
2624.69,11.3346
0,0
403.161,6.30112
2074.11,1.67135
20.5261,11.044
446.967,52.9942
24.6573,345.688
1843.34,2.03769
0,274.808
20.3789,386.26
4.32288,310.17
4557.74,14.3219
15.8333,478.91
1.04487,805.901
31.0602,154.796
3980.52,9.72633
18.3454,72.2418
1.0298,424.407
9.19714,457.43
7.21407,280.578
19.9981,279.108
67.2116,25.7243
0,364.012
10.5399,445.256
0,325.364
34.2552,771.448
7.82229,670.337
3171.4,96.4984
7.08377,93.616
2970.92,2.15527
13.6478,2.71478
2.59478,271.382
3.90063,55.2221
0,315.966
5.60122,723.109
23.2938,176.522
52.4638,0.147168
29.3496,239.783
19.7891,360.297
71.0893,52.5865
29.9085,355.012
53.0406,16.7818
3540.73,2.88431
8.93407,277.208
4.57903,210.056
22.5837,505.327
18.8563,251.184
3.28984,248.374
3963.51,13.4265
0,240.221
2247.99,6.64493
4.24021,19.6053
2559.43,0
2560.52,0
9.08075,392.927
8.49729,314.96
910.385,9.94797
53.7813,18.1791
23.1396,189.221
38.7894,92.5666
19.083,12.9026
9.05122,9.28732
0.910118,0
0,262.2
1927.84,0.0342162
384.421,7.97047
9.74294,312.631
0.215352,98.0546
26.2205,293.32
72.2886,284.452
36.2736,17.7367
318.542,16.4604
152.337,19.114
11.4172,183.042
0,283.751
18.3859,161.816
6.9795,152.137
0,368.436
717.838,262.949
2086.65,43.2582
2.87875,346.656
2.90566,45.4768
0,213.437
0,384.26
3291.99,0.105216
108.69,138.736
43.562,196.738
5.39366,218.944
115.521,27.6103
8.18151,334.273
11.3603,145.536
2064.95,6.52232
0,602.881
5.26879,390.538
0,182.716
0,643.473
33.832,1.67765
0,376.888
3.91584,278.171
13.9989,338.522
3635.19,0
37.2291,23.842
0.606616,777.842
3.61612,101.782
14.586,27.1552
5.01486,210.347
0,319.196
16.4241,316.043
1.68202,515.952
0,376.034
1099.03,5.43491
2094.57,5.30422
3548.5,0
0,581.053
9.83036,171.944
3168.45,9.56123
261.627,31.1776
0,274.947
0.0646063,326.603
7.06202,521.411
27.6328,31.8088
13.744,322.903
4269.08,0.272101
0,290.36
2282,0
4504.35,5.62675
2.91064,117.588
0,0
0,153.661
3545.19,4.93421
0,274.63
4.86756,112.833
80.4368,10.2153
7.13601,86.481
6.39703,531.386
3039.44,4.3298
3044.03,7.83743
892.735,19.151
4268.58,5.19922
0,223.403
18.8842,211.09
0,431.348
2425.36,2.68538
1788.87,28.2449
17.1742,381.656
8.098,162.18
9.05455,247.885
0,580.413
9.18192,48.1091
2476.13,9.88702
0,247.542
5.9501,271.684
0,405.379
5348.86,3.17183
10.563,11.8527
3.44782,28.0477
181.484,11.254
0,698.969
0,291.337
4.26975,134.208
3153.48,45.7296
0,133.715
0,199.051
63.2819,259.117
13.8814,343.112
0,1050.17
13.8229,0
3176.98,10.4711
3.21909,494.86
23.5413,306.295
17.9965,260.824
11.0976,17.9368
1376.93,10.2859
2.77817,91.988
1564.99,6.41522
27.6068,123.233
489.873,25.8336
4.36892,228.282
2207.6,11.7723
5095.37,3.78335
0,262.133
34.9067,211.22
147.329,242.596
16.7861,194.346
3.35299,767.159
12.6378,25.2009
34.0521,361.717
6.17429,152.616
1.43425,189.301
3109.53,0
13.1784,246.12
49.1515,304.084
0,517.071
134.06,12.6163
0,272.89
2775.13,6.09066
31.8776,172.809
0,14.3612
2667.45,0.772047
1.80005,79.5058
4906.31,11.5942
438.421,4.6095
0,202.115
7.54495,228.913
22.2675,16.1529
0,472.899
759.351,87.1386
158.093,119.45
11.2269,141.005
0,276.099
3116.72,2.95817
38.3548,0.67037
18.1665,252.959
0,787.566
2170.15,0
3587.06,7.19522
1.98806,138.089
6.18366,297.4
2.7996,449.219
676.633,2.43707
1.89937,157.773
30.7454,638.99
0,321.725
1.14125,3.22716
0,108.891
1258.1,32.9522
0,53.3393
2.3613,362.517
17.7935,0
3.95161,264.636
0,246.935
3.85808,186.41
8.87704,512.761
17.1531,524.476
7.65194,326.995
2850.39,0
20.8075,24.2604
7.46012,109.796
0,55.5759
62.5829,387.329
0,459.7
0,187.579
22.2466,207.739
8.08077,298.365
19.3384,396.229
2438.6,14.2968
8.4457,14.8427
5063.16,0
0,377.593
0,319.667
0,400.897
0,267.648
0,21.2063
50.7991,97.005
0,186.95
1.86008,195.505
45.4482,388.565
20.3662,401.052
0,521.794
52.1381,244.876
31.9983,368.404
0,340.029
11.0727,252.137
1265.16,16.4225
0,209.264
3741.11,2.27342
2614.08,4.77478
86.3972,4.30213
215.838,79.9892
3783.96,4.09266
12.0279,210.744
0,17.272
6.0798,281.635
11.9506,273.936
3967.98,6.25067
13.5997,177.776
10.3562,175.989
4.08704,274.38
2818.39,5.51473
0,6.13238
5879.21,17.3227
34.9547,185.509
8.81561,180.979
8.68419,23.2048
320.01,0.356239
15.4534,562.599
2508.49,3.54771
21.4036,7.71544
15.3403,7.43486
37.991,6.11052
2742.92,116.712
3.63062,750.093
0,532.88
16.733,97.6945
18.3702,864.696
36.0356,55.4897
52.1083,223.737
0,40.0594
16.0494,150.024
0,276.361
66.8182,333.793
89.5983,151.933
2419.71,11.3304
4.33495,229.233
12.519,89.5768
21.4884,1025.53
0,209.567
3249.68,12.7274
215.268,29.7447
17.0646,305.337
0,156.198
5.38422,256.923
16.1925,302.5
8.93213,0.141596
0,3.47998
0,375.974
3943.05,34.7058
0,316.623
2601.81,43.7466
2.24825,348.786
33.3741,17.0071
2367.57,11.5248
3.29492,231.514
10.4341,683.325
0,307.479
24.7325,25.2032
2.26505,96.1348
31.2171,356.644
0,143.852
11.3877,259.88
1435.47,46.2725
2639.21,7.45426
17.0707,145.649
7.88601,172.854
182.657,474.638
4.83386,385.709
0,252.203
88.0201,265.229
34.4342,349.321
1.76972,328.282
15.8588,255.858
0,252.632
45.8907,3.62212
1564.96,36.5305
0,459.848
0,361.788
44.4331,35.8499
1.4213,232.555
3817.59,0
2594.47,1.52891
0,253.552
4.26123,159.482
2340.9,3.70904
2184.64,5.67423
2769.63,0.503016
25.3975,255.331
66.6201,91.1308
4.18164,251.62
0,211.587
0,275.877
0,155.057
41.0559,19.9086
0,324.999
277.466,752.404
407.174,20.1999
0,61.0676
0,3.87224
2936.19,1.31061
8.68574,306.014
132.908,7.79732
0,185.043
6.24016,363.256
0,250.198
0,185.514
1.08827,206.811
5.85707,224.635
0,5.30686
1529.45,6.43768
40.3817,9.11229
993.328,0.933484
16.7133,167.056
0,216.662
2.08189,238.564
3.96758,332.869
19.4679,252.294
1457.15,4.55046
57.8178,455.616
1334.34,89.8793
5.03431,21.7037
5169.03,16.3331
2438.93,15.004
0,40.1832
52.5189,204.939
1288.27,160.242
0,372.752
0.297179,363.823
9.25756,19.2194
22.2676,281.481
0,359.921
12.1354,552.569
1.35889,3.58632
8.61988,297.718
0,648.842
0,404.751
0,319.493
12.2256,651.114
3.8573,236.476
0,60.3797
21.1881,6.62556
0,257.957
0,424.528
35.5944,299.661
0.941213,206.213
339.261,115.418
626.782,6.42556
0,251.08
0,61.9609
0,547.832
12.0307,304.845
13.3867,357.605
2.42785,416.755
0,157.111
75.8509,304.946
70.4972,318.8
3308.05,0.964113
25.2682,5.86482
17.9641,306.143
0,212.543
33.7086,249.745
0,225.222
3.71602,844.422
5.0589,167.478
6.33585,255.357
2.46764,336.027
2.3374,515.488
0,21.358
5.81035,12.1463
12.3028,13.2995
0,130.094
6781.79,13.1997
0,311.237
0.204847,253.099
1040.08,7.24321
17.7767,211.604
0,528.843
4391.87,6.2558
0.0229241,59.805
52.9499,287.741
6.81181,163.491
163.917,36.6852
3507.22,0
4542.1,4.7947
5.4904,454.219
20.1181,658.256
16.9934,150.151
29.879,343.592
0,204.418
0,222.02
1.90897,374.119
45.0854,40.1649
4070.62,4.31073
8.62967,159.849
13.2781,257.847
0,257.838
12.9055,493.735
6.33425,293.169
35.7038,58.2218
0.0836081,207.783
0,7.51925
10.3478,5.94553
0,304.949
0,238.64
12.8019,1.98326
12.7892,250.447
865.498,11.8026
3.91213,272.156
35.4852,299.896
1544.04,9.96079
4.61256,309.674
1.66802,271.152
3948.58,14.4868
3523.96,18.5324
0,342.139
2754.67,41.6439
0,140.945
0,1.6714
0,28.0029
0,205.59
1713.46,137.538
142.287,11.4317
70.2769,0
42.6483,121.402
38.3828,737.783
0,241.005
5113.51,144.777
0,368.976
0,294.536
0,212.971
0,193.699
28.0003,211.201
0,295.555
0,320.316
3.15522,266.386
1.57439,761.993
34.5238,38.0887
63.6448,200.36
25.0897,362.325
5205,0
10.74,343.871
4.46348,200.8
8.33452,75.3775
0,424.371
5.56016,325.204
56.0605,82.6098
0,77.3909
340.175,29.1021
0.527144,399.948
0,284.816
0,326.413
0,343.788
0.55232,394.098
3.50967,1.51833
12.8519,277.482
1602.05,8.20089
10.5441,0
7020.91,13.2852
2716.17,8.99161
2899.34,0
1297.71,3.52805
0,125.842
341.172,353.783
2.59608,79.9042
5.23816,0
4592.18,7.64529
0,364.469
16.2138,49.4492
57.9252,325.194
2.67791,356.74
30.0672,9.14118
44.7363,412.839
8.87576,20.1817
0,7.67268
4.16314,480.126
9.00808,186.268
2965.27,0
1260.58,30.1232
0,312.121
8.95465,258.941
11.6295,382.536
0,312.493
21.8059,15.5482
1122.79,12.1019
0,366.438
0,0
1451.54,2.61568
16.1301,60.0718
69.185,177.256
0,294.34
0.248345,26.3331
62.0359,75.9416
2476.17,10.073
0,275.886
9.06679,361.195
40.4226,114.314
12.8449,318.812
262.547,0
10.5422,453.561
0.932696,287.396
3755.47,9.45109
8.69451,73.917
19.6412,31.6536
14.3797,155.829
2.82472,482.719
28.7433,1.36051
7605.53,3.97846
1921.29,9.48215
122.449,612.406
4.9079,351.432
6.5884,215.706
4.07286,11.9517
2144.98,8.0848
9.86903,108.39
18.4052,356.02
0,226.763
23.8323,311.21
40.9171,25.6364
383.751,0
24.2957,20.8615
5.17741,389.999
4.53507,484.085
17.2938,104.789
14.9071,116.013
2.66342,449.919
4994.55,0
15.7836,58.8501
0,81.791
0,266.608
3529.26,2.74946
21.0937,236.092
0,551.984
730.918,21.9693
28.4509,309.33
0,341.302
2.56892,3.82839
8.55639,87.0042
2741.42,16.1478
0,16.7199
57.6401,186.755
0.924794,364.712
0,4.92359
16.6736,34.5173
0,227.797
0,182.161
3064.86,3.75232
0,252.442
824.47,0
3.59364,274.835
0,38.0951
0,362.886
1957.48,5.38979
18.6065,455.144
0,279.519
25.6127,352.073
0,422.356
4.78269,418.849
17.1112,308.389
7.58509,477.102
1941.07,9.97376
3.63569,305.345
50.16,612.905
0,327.326
11.2903,23.9294
17.6889,244.279
0.153843,337.203
770.023,6.25411
0,392.431
9.74204,177.18
2.15261,223.151
6.69959,369.316
0,625.482
11.5323,376.355
0,6.09896
0,12.6686
24.1425,258.82
21.5545,213.896
9.74034,333.487
0,252.268
1841.4,0
1945.87,6.7227
889.408,26.8517
1.87476,8.12624
5.09284,249.474
0,15.8143
2.98928,393.096
72.8668,666.042
23.0208,200.067
0,217.752
0,474.719
0,114.144
0,312.862
0,186.502
4.02759,191.142
4.06476,666.304
0,118.345
6260.35,374.182
0.191819,1.33871
0,236.07
4.36218,235.126
26.3615,211.403
1.1628,192.971
0,0.979243
17.9687,93.7181
0,263.563
5.68667,3.0564
18.6848,35.4243
18.883,70.63
0,503.304
1060.95,13.0955
55.1813,10.6197
0,491.809
0,2.09251
0.832992,180.288
8.21259,12.9624
1.56537,60.7397
163.381,0.68466
32.2884,227.366
5579.63,11.1156
0,184.057
26.7473,170.953
0,284.857
4.71723,395.121
0,109.408
89.6531,319.57
19.092,610.217
3926.13,0.439167
2236.05,13.8198
2899.67,0
1266.16,10.2506
0,600.08
0,277.755
17.2047,223.851
7.19766,17.8046
1218.89,3.96239
0.89127,0
0,246.85
6.12503,490.203
0.532163,0.295146
6.27567,74.5878
0,413.031
45.2803,293.499
3.65922,179.101
2695.84,0
41.6083,254.021
3507.54,0
3334.5,1.0659
2846.52,5.4317
1.79436,329.727
0.869951,247.053
13.8011,530.796
13.5618,160.743
86.1087,0
1.25494,268.512
1.78635,252.389
44.936,258.09
46.6047,319.467
0,489.357
76.0448,547.525
15,0.141812
219.737,0.502923
47.0928,13.3243
29.2313,333.524
20.5564,306.778
3.54321,116.274
23.9075,415.261
4944.97,2.84846
2162.16,10.9613
0.212626,127.853
887.018,0.183376
29.6596,228.856
0,270.245
0,527.164
0,348.685
0,2.02751
24.2387,164.535
13.4148,331.32
3.702,359.685
50.0158,29.6425
0,124.993
57.6593,271.089
2818.66,1.99796
0,229.921
1.17098,203.305
1203.5,0
1.08847,233.716
2243.01,5.40363
1929.35,106.272
18.3609,282.456
0,406.03
6.96639,43.966
14.1175,204.366
42.9104,73.8165
18.1814,141.609
10.947,265.801
1786.74,37.4947
0,231.952
9.25344,228.326
2508.84,5.49552
56.829,4.26554
0,289.583
3512.34,10.3042
2059.37,32.9424
547.927,12.0122
0,134.287
1.30099,214.899
28.8251,927.561
2864.82,0.826713
0,417.986
29.3534,284.772
0.878555,233.466
16.3873,378.296
475.839,21.5842
18.8292,205.338
1902.37,0
16.2083,391.992
15.042,0
1485.9,33.7266
4610.7,6.07896
15.8651,280.043
72.1869,1036.71
1335.13,11.9004
0,14.6035
0,256.797
5.37063,46.991
2395.18,0
0,274.12
5.53873,325.918
44.1285,0
11.3725,0
0.815277,253.64
0,264.35
2.65057,634.965
40.3246,5.00762
0,0
1.6595,297.688
24.1918,301.293
3179.02,0
5363.85,10.7176
0,127.802
12.8697,225.909
101.381,0
6.31964,438.135
88.1094,245.7
6.93647,19.2337
4.26563,320.17
5.139,91.4161
0,630.056
18.8026,247.29
4757.12,2.65836
0,228.051
3.98849,0.376408
0,287.94
6.92,497.62
2.15005,386.025
15.505,264.203
40.5169,225.117
0,465.464
0,289.583
0,219.442
0,194.566
0,345.516
4.67572,181.735
0,254.032
0,451.62
29.0659,105.628
3428.64,0
2940.64,14.6865
0,169.077
7913.06,0
43.0455,16.7199
0,8.84243
3242.38,0
0,127.833
3338.17,12.8164
5.17174,7.11225
16.3899,232.658
0,122.664
18.8145,7.30135
972.707,17.729
10.1139,229.225
0,267.846
0,144.049
6.35862,88.3207
0,159.707
5.27839,210.557
0,697.929
8.64948,43.5908
0,224.824
0,148.414
3324.41,1.16502
12.402,127.786
3064.58,9.66711
0,295.447
5.37529,322.53
8.29838,70.7353
0,0
54.4497,425.358
686.446,22.7969
162.607,25.0398
3.88227,198.254
7.69317,42.399
844.609,4.40361
76.5846,306.227
0,0
10.6877,0.16345
0,160.61
5614.79,0
155.053,22.1273
9.23236,0
0.196622,664.572
1.6513,147.119
2285.09,68.6107
3.56013,288.345
358.81,95.1689
1034.32,0
11.7691,271.412
28.7295,475.985
9671.29,0
3911.65,7.60956
440.167,27.1465
74.0115,3.86383
1.89586,340.659
4536.57,16.5659
5.06412,327.298
4037.17,7.29662
0,157.442
3428.78,2.63234
3.50444,383.924
0,426.322
1639.92,6.50224
3.58178,95.4114
52.7752,188.399
3114.5,2.09537
7.16781,128.293
7.08738,81.2705
24.3029,234.327
2249.78,19.8997
324.97,2.65521
2.4226,365.124
0.596345,550.562
6.77773,346.504
1249.24,4.96245
7.20215,175.712
35.7483,7.78581
12.1547,123.092
0,438.805
0,422.733
1424.27,35.2347
12.4229,348.657
49.7519,195.645
52.9688,8.78082
5.77179,452.904
4.51104,297.26
17.996,93.601
34.9013,275.297
21.1322,353.449
19.6701,67.6936
0,198.614
16.6371,163.503
2.35349,461.756
3.58432,19.8912
132.487,327.12
19.3452,98.0212
3876.77,10.4156
0,977.007
25.0886,387.985
6.14026,212.285
1.05369,324.457
1.81119,365.478
33.2244,273.636
25.1998,193.164
1.93628,239.274
0,194.136
99.7912,0
6.25203,17.3035
0,0
67.7385,53.4797
961.074,22.1799
2.4061,243.76
0,89.0928
1943.14,12.1031
41.3827,194.695
2927.03,0
0,206.397
7.94417,318.069
1917.14,164.046
0,496.576
1.73944,362.441
41.1302,494.779
4.01185,805.836
3190.35,0.89778
16.7832,252.059
12.8548,145.108
0,323.045
12.8794,280.279
2721.05,8.75976
0.300909,435.58
2.33759,531.289
1.28819,305.268
53.2037,310.074
0,252.113
0,198.996
0,728.953
0,689.935
5290.21,9.40916
165.671,222.353
0.360418,229.769
15.9277,315.343
12.2064,67.4601
2.08218,341.234
30.8955,340.236
4.82013,258.788
6.60136,448.024
26.1111,431.524
0,250.562
5.36332,319.098
18.2804,302.114
1.54144,401.484
0,274.915
3856.53,0.592323
3.20592,174.138
0,193.681
7.90143,250.864
3765.11,4.93653
0,175.753
1474.89,4.61182
62.0955,33.4447
4.93193,291.054
0,346.939
0,0
0,445.079
0,107.45
28.4698,20.2425
7.04795,299.171
0,394.743
0,375.278
0,510.845
974.062,5.1896
0,78.5407
1.73299,349.806
0.06668,140.169
8.70775,737.1
0,1.83492
31.9988,267.798
2052.52,0
801.933,0
9.89859,77.9824
0,0
0,396.633
0,239.367
7.07463,184.063
0,586.462
0,277.672
4402.62,1.04134
10.206,31.0093
3.0538,277.606
0.177351,208.518
27.2164,9.23586
0,151.511
0.910563,205.836
45.2282,1.86608
0,372.695
6023.61,8.64334
0,323.555
0,174.053
1457.44,23.128
46.675,2.64819
0,150.312
76.62,12.361
22.4058,408.843
125.968,300.705
11.3844,445.378
0,315.116
3591.52,4.7334
70.9681,44.616
3419.26,9.84739
10.2044,350.701
3.12809,266.185
2.72062,198.637
2215.79,19.6208
3542.19,0
0,689.334
2.04334,202.003
3.21035,120.351
4.43361,4.60719
2622.02,0
1734.53,172.97
1.36059,284.509
10.0771,402.46
13.6354,348.271
0.433267,0
0,6.15992
895.482,24.9121
24.0131,199.456
0,233.901
8376.83,8.34049
8.79275,250.092
1.98816,299.262
5.67912,442.373
8.6509,227.112
1956.2,0
8.80292,561.125
3.59254,282.108
4.48141,85.4791
3881.5,0
0,108.127
0,182.325
0,305.077
8.44194,218.141
0,222.101
0,208.241
0,7.8911
0,393.597
18.4323,698.33
4228.47,5.13892
0,103.816
4.78821,339.535
7.07126,99.9099
2633.83,5.4289
0,499.738
2.57377,88.7471
15.86,294.54
0,396.107
4419.45,10.9308
0.0152334,316.219
1890.91,18.8454
2.31296,199.558
14.8579,297.383
8.11824,517.746
30.8828,188.264
0,179.204
20.9075,2.8368
0,117.205
0,200.98
17.507,281.927
24.1796,11.2186
1108.85,87.3653
0,24.71
0,283.001
0.939391,10.1288
0,4.74623
13.6316,196.916
969.651,4.49948
3476.2,33.5638
0,145.158
1909.01,4.30758
8.27936,157.496
0,274.365
32.9718,742.795
10.0426,61.4362
1.3076,15.4144
14.3391,432.081
0,111.977
0,0
3447.65,0.782168
8.92159,20.7879
16.1642,208.83
0,222.558
1908.73,58.1019
0,461.981
7.19389,18.0789
0,237.488
67.645,244.164
13.5024,545.372
43.8528,18.3601
8.30952,689.921
2377.85,20.8514
3388.71,1.31998
6.86756,512.705
0.469045,27.1382
22.3635,274.354
3576.1,9.93362
3168.77,7.13404
0,327.711
3336.94,0
237.706,11.0318
42.2103,338.676
12.147,141.372
22.5914,226.616
3078.15,292.638
37.8869,37.996
2716.32,17.1376
2116.67,1.99022
1.4443,706.294
3180.17,0
4.63861,221.537
3189.42,6.32
0.190732,77.3029
1772.91,11.4977
5.29576,388.221
22.7376,3.40743
77.9644,37.7921
0,577.827
14.5942,281.489
0,401.725
31.1951,236.997
0,139.415
0,10.3008
0,704.76
0,345.188
0,456.302
13.6068,280.688
392.168,5.97839
7.26675,21.1322
505.875,12.4193
59.6002,4.87154
0,237.956
12.4185,225.149
2.08005,293.101
21.3209,222.934
0,677.479
3.54293,154.656
0,258.79
2.61939,608.616
0,263.089
11.4506,149.788
0,3.30006
4.8664,809.413
0,337.359
0,224.632
0,287.767
697.023,3.51919
0,667.163
0,158.203
5.65877,176.737
2.06539,246.407
317.951,7.6367
2.40907,238.208
0,320.458
3107.82,281.684
4.84798,224.753
21.6948,40.2076
0,94.9992
20.2663,306.531
2.45038,291.476
1170.26,91.5386
105.401,41.9455
3292.76,8.60685
470.535,2.29299
31.606,609.107
1418.63,0.311023
17.0718,14.0347
53.8817,367.186
6.75864,135.034
28.0132,273.854
31.531,294.124
2776.86,15.1706
24.8977,13.3765
3.68905,398.326
4.94616,7.62082
95.4061,254.487
90.6934,44.7786
3263.61,13.942
7.98201,60.1887
23.9761,295.064
131.141,2.42455
0,243.956
0,226.933
41.1592,284.201
31.4153,14.4564
0,407.723
2708.41,9.4938
0,385.491
24.5648,24.2569
10.5889,107.235
2361.72,5.3744
0,321.675
24.7609,98.107
0,407.923
68.1637,0
3337.4,4.11825
5.71591,151.734
33.6258,150.264
0,281.752
0,266.373
0.740236,375.575
4.16777,302.219
9.3257,279.026
37.6633,14.8568
2172.87,32.7483
0,359.035
32.6744,365.289
9.32473,653.164
0,260.132
22.8196,2.88729
0,619.491
97.6745,531.855
7.00227,8.19145
8.70524,363.169
7.36511,0
3048.02,2.55208
4.16586,188.775
0,33.7458
0,154.074
2457.25,0.664487
2245.96,34.7528
17.6498,6.64325
0,275.348
1825.7,57.7994
13.3721,5.85333
0.506935,0.0211751
0,317.718
4757.06,0
0.812958,278.522
2.03343,856.603
14.1119,247.63
7.48824,169.314
2892.21,21.4545
1.04729,538.407
0,1.65136
7.53218,354.745
8.57086,83.8392
11.8126,307.643
82.3255,295.333
50.261,7.80655
0,231.77
21.2767,225.976
21.5773,305.412
3.77182,249.446
0,16.6895
6.03264,413.322
2789.42,27.0644
5.71382,549.583
54.1912,8.75267
9.60113,218.429
1.41972,276.636
3128.35,6.41929
12.0693,345.008
5.39447,267.038
15.1207,372.585
4268.07,2.11563
0,94.2113
3248.52,8.65253
37.003,9.73524
0,215.592
6.91798,199.658
0,135.83
0,11.9522
16.367,160.578
2708.23,5.1248
1.59025,475.123
40.0358,398.581
74.1666,236.494
0,662.056
0,220.387
51.2037,35.239
0,139.814
3405.59,0
125.563,19.4923
30.692,282.798
0,278.916
6.3798,0
44.2793,123.676
32.7835,143.913
12.7223,208.453
25.9448,339.356
14.2839,85.1995
2.32922,452.11
5.60377,101.651
2.50149,158.986
18.901,224.091
2.24724,5.35024
0.369502,187.817
26.4088,378.227
51.7645,2.37017
0,166.094
41.9933,4.60911
7.39855,229.653
117.912,32.4471
5151.11,4.10523
16.4749,262.417
2192.93,0
3319.12,4.26126
55.2739,6.13736
7.98945,76.2326
0,109.165
5700.74,80.6289
820.72,1.59754
92.8037,280.972
1.44082,160.85
8.45956,792.59
19.509,258.13
0,335.457
3649.17,12.8554
4608.84,4.0368
8.97867,264.912
0,290.836
1932.81,68.3708
2.72214,402.356
14.9492,281.263
1065.91,20.4895
1160.65,39.5667
5.72155,230.71
0,323.123
2056.62,30.1662
2353,3.47212
0.310209,288.029
12.0083,295.856
2014.37,2.55441
0,8.14797
9.94161,210.595
2.98574,385.479
5.96947,5.63689
0,243.006
0,176.39
0,62.4106
0,294.146
2.14646,4.40305
0,7.00842
4903.49,17.2016
2460.94,8.06853
12.1668,98.365
2052.75,2.89827
2668.45,158.879
1603.99,134.833
0,295.929
2094.79,14.6372
22.6027,9.78916
4754.04,4.91378
14.7159,294.104
0,266.705
894.695,7.08391
0,516.406
835.229,0.902848
18.6243,201.405
2952.44,3.23886
3325.3,0
0,234.619
35.6637,374.897
22.2055,278.623
3.47481,8.36047
1745.59,10.1612
3851.84,0
3332.24,5.53433
3111.65,5.50094
0,169.612
9.89271,432.135
2.2419,379.764
0,554.609
40.3281,321.376
2699.05,10.3552
10.3151,703.619
4732.81,12.5125
5.71909,202.506
8.7589,87.7347
0,178.912
1.29837,361.544
5.42473,233.018
10.2755,0
3809.98,0
0,72.5616
0,257.586
18.6307,0
0,330.004
0,268.234
41.2954,214.056
26.8692,431.691
59.3128,277.139
218.987,159.913
0,214.034
17.3244,3.22046
0,229.414
977.21,95.2091
0,503.514
