Ly6C,B220
3527.98,74974.6
1323.66,87221.2
104143,2390.77
163992,2110.22
954.102,43403.1
691.218,45380.2
1033.4,88191.8
7189.69,4038.28
71428.1,1346.55
2179.82,37576
981.843,73271.6
1325.73,66579.2
189864,3909.69
711.356,65919
911.068,77527.5
1241.95,124572
3464.92,77584
58129.2,10547.8
263638,1288.16
703.645,63773.4
1270.24,60713.7
155855,2798.73
1271.98,63477.8
749.198,54592.1
1693.11,98965.3
88914.5,6156.81
146922,2113.79
160394,2634.8
1000.45,88025.7
57926.2,502.688
2964.19,94978.9
131421,7206.32
1612.63,61988.7
1506.05,53377.3
1617.29,41770.4
2688.52,69936.5
1680.17,2121.96
431.89,91297.8
539.829,71887.7
4582.08,64017
546921,3381.57
77251.5,771.754
90036,2147.2
484.599,108654
1190.9,58548.3
13739.7,5673.43
901.281,46229
502.89,98015.5
409.113,88342
2195.91,5340.74
3823.3,59034.6
5415.53,81641.5
788.349,80094.7
10652.9,32220.9
168251,3791.13
46689.7,3165.75
6225.89,7228.13
955.947,57126.3
130078,1901.4
2936.86,86960.9
5611.63,55801.4
952.104,92826.5
4226.68,74598
1334.93,7721.97
138285,2630.06
1607.68,57861.4
846.207,130365
2314.63,76239.8
2989.64,92534.1
426.947,55456
100914,2530.04
196682,16302.4
112860,2561.89
68069.1,8228.79
693.007,73171.7
1537.03,58550
1181.7,153361
516.389,105229
3317.73,33842.8
1261.26,73721.4
2845.15,9504.91
9464.55,3091.05
166291,3249.01
3821.13,63539.5
98574.1,4430.5
451.746,115864
192733,1841.54
6762.06,2290.96
2525.76,23088.9
8845.91,45962.3
6099.21,102535
841.171,60899.3
4203.47,8203.97
643.648,43266.6
1635.2,82418.2
159663,4517.46
17854.9,2194.73
164864,313.239
174986,3922.55
1170.56,35052.4
139314,8746.36
1021.31,78546.1
1962.29,105089
987.112,53499.2
978.752,69461.3
1046.37,93934.2
1149.9,69370
2167.46,70646.4
643.341,62185.6
4103.68,89923.7
868.529,37709.4
3462.8,185658
540.846,61629.3
98.6548,166766
4228.43,103580
620.646,57381.5
1341.15,78936.6
229252,2544.74
1931.93,103281
168049,1330.75
414.767,62707.7
641.973,64442
3354.38,60408.5
1362.36,65552.6
2160.69,61811
1791.84,2921.63
216206,2725.71
200326,3796.7
59673.1,2135.76
1580.41,66837.3
1390.38,58123.1
887.585,71525.7
1015.93,83405.6
1842.87,96201.8
4301.44,54709.1
4313.35,87861.1
1346.79,88214.4
5716.13,57330.8
2754.14,68572.1
1931.78,54990.3
1966.62,17777.3
2276.88,67384.6
498.488,69441.4
2074.22,147581
12095,134541
1432.36,80865.3
2766.77,74112.4
1336.89,72574.1
272.302,57654.4
4641.25,8240.7
1624.06,56727.4
3268.35,71503.4
187174,2994.36
2107.28,84419.5
1794.75,95253.4
855.828,72180.4
1996.94,169366
188305,2335.2
1401.46,5208.13
1921.07,103399
84472.1,2446.66
978.786,53928.1
151337,4615.96
184108,1921.65
169129,1806.44
91645,1858.72
1298.37,90854.3
3728.47,5805.3
739.711,54315.6
109841,928.716
770.216,325.139
964.579,68790.4
55932,2435.04
149108,1551.29
6018.07,6729.55
2228.89,55954.5
644.048,51327.9
1979.55,56665.7
1208.35,92529.9
924.264,2582.63
1229.47,67082.2
214863,4030.5
1746.61,53145.8
991.639,80378.2
67006.8,988.397
2891.27,69447.2
941.105,62023.6
6477.71,66001.6
526.521,82498.4
-65.8165,103387
1580.7,66902.6
10440.1,2291.11
372.236,59457.6
3032.4,73947.1
2505,45589.5
1251.04,109777
4879.33,5817.81
1302.5,69951.5
431.604,60199.7
100973,2008.79
2916.2,53144.6
1357.24,95326.8
92355.2,2027.95
1396.95,62196.1
1265.51,4063.35
1696.96,58402.5
1773.52,74275.2
1567.58,38296.6
2137.58,3067.38
1378.43,92124.9
3222.43,7722.54
1234.85,50274.5
2851.94,88168.9
1140.99,81003
1718.32,65927.1
73084.1,4174.52
1651.41,95731.1
1527.98,56683.1
4282.46,4896.13
1476.31,70753.5
133783,8904.9
149472,5500.18
1003.19,53930.4
2698.67,90715.8
613.181,34733.3
343106,5040.91
1463.37,87334.2
1876.35,87939.9
1616.09,105727
1856.9,125762
1532.51,87083.1
2417.48,51803.5
922.811,158866
752.786,77934
2438.62,12341.1
154.531,1420.71
1194.79,95029.7
2823.92,111600
3379.93,867.361
112895,7767.74
676.18,83746.1
2794.46,92807.9
752.702,59118.6
917.535,72305.6
840.864,22926.8
182588,2256.48
8128.52,72686
7259.53,12804.5
1353.14,59048.2
1537.81,26650.5
184697,2641.33
2692.75,63719.7
8062.04,13713.8
784.978,76743.9
4844.35,15082.9
4993.85,5355.48
1062.11,63737.6
1938.5,91175.2
646.369,64557.2
8083.33,10645.9
741.171,68490.9
10860.9,8255.89
782.622,57149.5
653.111,59639.4
983.524,26457.2
1551.4,75900.7
2547.08,18305.8
13930.7,69354.7
561.043,44902.3
1417.32,61913.7
30659.3,7667.58
44542.4,9362.66
776.55,44911
6225.03,9750.22
820.949,74822.1
1618.32,76894
1856.73,3063.53
4506.01,16356.6
66374.9,898.559
1330.59,81291.5
1773.68,28304.6
3867.57,99993
1905.45,1965.66
84571.4,3721.28
1660.83,51208
623.884,17308.9
2307.78,72726.1
8662.13,75448.8
1155.57,78141.5
1489.73,37911.6
116672,3275.06
2214.61,68915.7
1613.01,113614
1610.68,65590.6
1759.95,79598.9
1465.2,92982
393.527,59406.8
3013.49,43607.2
3915.05,51183.1
192.564,65914.2
1277.98,87197.7
9062.05,119.235
1672.94,14650.7
1170.82,110307
1425.76,143398
121638,3540.09
1673.34,49279.1
1919.09,101540
1026.81,69450.8
1035.04,73941.6
2649.1,77901.2
399.604,51112.4
141746,64127.1
82472.4,2939.78
1025.16,53213.6
118923,8866.43
46433.2,17868.9
8129.27,105123
4131.34,1168.16
3842.97,40147.5
1790.72,68931.7
2789.4,48203.5
1611.03,35283.2
892.083,109229
3574.12,80122.9
3343.82,36723.9
159289,3860.04
990.712,38585
71590.9,6063.14
2607.95,3458.75
6818.91,83740.4
2412.29,48227.9
98096.5,3605.27
716.546,72292.2
870.736,78369.9
446.484,58892
1056.74,77871
234.943,60797.7
1416.36,118039
4085.07,102128
239509,2747.98
2817.43,59967.7
1186.6,90405.5
509.473,56142.7
6184.67,28145.2
198271,2705.06
73234.3,1742.77
2480.11,63894.2
116091,3799.17
1359.85,10069.4
930.012,73080.4
5145.69,3710.14
1616.1,60619
1568.55,66288.7
954.933,63618.6
249385,4002.16
950.379,89227.5
2489.93,22448.9
1256.5,83185.2
1126.03,67835.1
2691.69,21380.8
91314.9,1948.87
104016,1531.69
112843,2200.3
2405.53,102700
658.715,74419.9
2465.73,4064.06
606.702,63126.4
123018,2749.6
5112.86,6283.85
70259.4,13844.6
846.091,61661.9
1955.51,74202.1
869.227,95593.8
1930.09,9606.54
1977.39,90173.1
139080,3716.33
735.013,70106.1
1388.32,62343
220.461,68587.3
772.798,48737.4
154211,10504.8
1785.87,62307.4
18705.5,6627.71
2153.49,91567.3
500.832,35455.1
2632.25,33096.4
227079,7492.94
2205.19,60127.2
7080.75,152326
1597.18,82294.1
158419,3550.18
198414,3366.04
1423.7,61952.6
304600,5691.32
738.515,6679.15
1811.89,117443
1023.94,19621
1152.54,71872.4
2849.62,4821.29
695.916,39073.1
1073.34,59876.8
127864,3692.29
721.752,104863
171.657,133272
510.899,38070.6
1876.21,85910.1
1401.43,54953.8
890.205,87744
6268.66,10864.7
2602.66,108108
563.114,103738
2107.3,46558.8
61.0223,1681.36
1018.63,77942.8
615.917,62515.9
1707.57,37343.2
1093.83,70270.2
673.237,67871.3
87098.4,1503.38
269.809,86223.9
853.059,65406.5
839.567,67638.7
3579.25,58808.6
2818.72,70738.5
2788.2,67393.7
2652.68,76812.1
182986,1532.27
131448,4982.35
135766,1268.07
1399.92,51323.9
740.769,73937.4
1552.55,60234.1
5484.68,189707
123759,2293.2
333.316,46743
147223,3405.25
562.003,75577.9
3264.31,79180.9
2068.46,7081.24
2870.53,83872.6
577.324,86675.9
1152.07,45038.5
157010,1948.47
150247,22207.6
1982.9,115644
115492,1563.14
1198.03,48264.8
1169.28,77575.9
926.415,82866.3
632.589,63730.2
1405.84,52767.9
139820,2340.05
2258.02,101214
200.347,15477.1
1151.09,63614.7
1369.81,45747.2
2193.63,106575
514.845,69540
11130.6,971.781
1238.33,11583.1
2105.04,14483
3272.71,133964
16462.3,3310.36
1790.07,33922
784.135,81509.8
34118.4,1300.22
2516.85,78239.2
672.484,70294.3
694.151,57198.1
1756.93,77503.7
2440.95,67776.4
1925.38,5755.14
1003.13,36374.5
703.05,66209.8
1814.14,96608.4
24001.2,9308.17
2033.04,109319
1653.39,146612
68763.7,3126.74
505.892,51391.5
123952,1961.45
1422.19,4482.55
192115,3125.91
200683,1748.01
182339,1117.29
991.332,60704.9
718.493,68279.3
1546.23,185647
973.226,64070.5
2054.29,80468.3
336.05,40349.2
334834,9427.56
117974,9467.65
1375.11,127376
57299.9,1142.25
2541.44,78284.8
1817.8,19732.2
7275.73,81747.2
250855,2924.78
780.041,66195.7
3106.39,40989.1
65822.4,2378.32
2916.09,55056.5
905.471,72819.4
2651.41,143183
302808,3759.63
1115.18,19798.7
956.085,67318.1
520.059,66811.7
140491,6615.62
1028.94,57481.6
1135.6,53849.9
4442.12,2167.83
1933.05,4119.12
119032,8795.34
2020.63,90790.6
769.61,100010
649.28,54737.8
1061.64,74084.9
2603.89,53326.1
1963.86,8331.08
1610.26,3914.9
11154.1,76236.9
161622,6995.62
1538.36,55345.9
281841,3091.06
1262.89,60193.9
6064.54,5056.73
141929,474.86
1321.88,42875.6
4996.92,4128.66
634.764,94383.1
5234.78,7138.33
256801,1603.71
8247.38,14701.2
1109.01,96636.2
732.346,67470.5
2411.34,4324.63
4669.42,9905.68
826.167,44106.2
11383.1,5667.93
1296.67,73595.1
1269.51,70677.5
902.98,34754.7
128146,5273.95
744.685,67170.6
2095.07,81391.3
1146.47,67149.3
190.051,245.91
897.961,53680.9
1971.18,68563.1
1772.76,95646.9
-124.591,89235.7
150151,1343.19
802.424,73979.2
320.628,43969.1
644.533,58683.2
1039.83,45489.7
191685,2336.95
3981.57,7313.37
5546.05,1984.44
1244.32,59347.5
37132.2,4690.97
1444.46,24372.7
2163.51,111886
468253,5361.24
1375.26,94474.8
1612.75,80902.8
980.111,1733.7
84950.8,7179.06
162718,3454.22
1204.1,51086.5
1206.62,3483.93
19254.6,43603.6
115876,3099.28
555.979,52450.8
104393,1245.9
963.263,23655.2
1342.77,57695.2
4215.66,84229.5
2053.63,70012.1
1803.73,3112.19
942.668,46807.7
1156.13,71033.6
242.188,55712.1
968.662,69769.2
1241.92,54313.5
9125.56,184304
1154.95,69133.9
1199.9,81414.6
1329.57,81698.3
1521.98,87935.8
1787.3,11875.4
3013.42,94761.9
540686,2799.47
1230.66,6594.47
1126.72,82752
741.922,91558.4
16828.4,78963.4
1566.44,95422.3
20404.6,24191.9
151686,2892.29
708.202,66405.7
1099,63696.9
2369.59,77456.7
4563.28,62798.2
1546.58,45597.1
2350.9,137309
1195.47,17313.9
19856.8,3811.3
1608,71148.4
156960,4142.98
633.22,90959.7
484.137,79194.9
1976.98,71608.4
1232.1,74370.8
1621.38,97059.9
530.771,57980
80731.5,2864.21
728.54,59081.7
596.904,43394.2
1152.89,53993.7
2792.81,4650.91
57221.6,9558.63
4728.45,52191.1
1675.15,50451.2
80051.8,12132.6
4191.32,5088.02
887.713,81761.8
531.604,81643.7
1127.02,59513.9
3288.3,49382
215102,9000.6
1583.94,113357
638,71035.3
1598.98,48978.8
1486.81,82151.6
344.963,46219
8798.14,9165.33
1020.03,97762.4
639.051,71626.9
174484,1577.62
410.551,45630.6
1063.64,54423.7
1073.72,3806.74
2724.93,8201.21
982.654,43455.8
1818.61,81244.2
1388.65,94605.9
1524.61,82048.2
519.427,80782.1
636.976,3696.93
81955.8,953.124
901.308,61532.1
1880.52,52077.4
1975.53,116938
522.865,34922.3
1115.7,81745.4
3115.78,18656.6
3592.15,12009.6
8061.81,89614.2
1689.75,89376.9
1276.14,30462.5
95969.4,10334.9
1062.58,51350.2
163485,2024.6
658.056,64093.6
42734.4,6072.71
821.49,58433.4
1934.5,75119.4
713.581,50297
566.393,14431.1
161213,1989.67
3912.5,9206.8
74844.8,10739.4
9337.79,49136.5
1328.5,121295
1251.35,137483
93187.5,2502.91
3393.63,63994.5
2288.62,55409.4
3454.35,75979.7
140588,16277.1
1768.94,32966
4232.04,4567.11
311.17,53156
2511.07,4531.9
1612.65,40906.1
1417.17,64940.5
2545.87,46930.8
1425.97,105866
3350.3,3658.82
894.065,45847.6
1845.09,72512.7
970.702,57649.7
794.802,79327.3
5588.25,7023.33
2078.44,56978.7
888.346,109947
383.989,63851.6
1407.06,51333.2
1752.32,42197.2
1649.03,52444
2281.23,47255.1
1720.9,189880
85024.6,10218.2
6482.83,57901.3
1100.2,78574.9
4030.91,4496.08
82293.1,10191.7
35383.5,1079.21
1257.89,73188
1517.49,67365.5
1897.2,49810.7
5766.18,9182.75
738.29,29082.8
2424.53,81444.2
72264.6,2947.64
29907.5,9200.01
1197.72,49272.2
94985.3,3325.82
2843.97,6832.71
462.083,74032.9
4546.48,51387.3
2534.08,66059.3
1884.25,85048.6
2078.31,28114.3
4071.24,287881
10595.3,63441.5
1770.97,91354.6
64998.6,8940.21
927.884,57872.9
3099.3,2514.32
6440.42,75953.1
1730.11,110205
1047.66,48979
778.632,82795.6
1521.43,8188.74
103574,9562.61
1492.04,83997.4
933.572,18187.7
1009.9,83552.3
101377,1675.22
3571.06,5817.97
6613.63,119481
1211.6,78231.2
727.076,61430.8
894.95,71518.3
109853,4942.13
1322.69,1666.91
1575.25,97146.6
2805.29,62875.1
996.499,60711.2
2438.92,34128.2
1256.82,62461.7
2186.35,84996.6
179392,9906.13
554.552,546.413
1290.33,32858.3
1257.61,93075.2
5097.09,90532.4
1863.88,51798.4
996.038,5187.18
1430.76,50598.1
1760.42,85050.1
801.499,39003.7
2265.53,8269.19
4711.11,40720.2
970.498,145191
9336.22,59837.3
2812,114039
2656.89,89215.1
2256.3,63881
733.381,2144.59
5454.01,16091.7
569.431,45022.5
127373,1498.1
175549,6820.28
1372.79,72151.5
1145.85,91657.9
1843.13,33988.3
2773.05,56759
1123.88,100963
1767.29,80195.8
729.212,19693.6
1721.05,9826.9
733.03,86522.7
173222,2980.02
1148.63,62516.7
815.038,68473.9
985.795,62430.3
1441.75,1469.01
792.587,96403
1104.45,100155
1547.32,151134
105839,1843.27
76737.3,8510.01
746.627,73854.7
832.979,95476.3
3497.32,21865.4
145658,3020.26
1140.07,92735.7
1341.55,53531.7
1199.49,81085.9
1202.96,68810.9
2473.67,74399.9
2315.46,28261.8
1718.38,66409.9
41452.2,1828.22
3158.6,112932
3266.03,9382.63
111100,8306.68
127847,2179.4
1533.12,31935.3
4616.21,64111.3
1110.85,90752.2
1677.68,100221
995.533,75945.2
4603.94,74191.5
1342.29,55846.6
656.822,55820.6
1248.03,6285.23
891.754,60570
1197.04,196720
1488.27,77817
1370.97,11384.1
1472.41,85441.5
1415.75,116433
144456,1667.6
1327.67,96403.6
717.021,54848.7
2226.4,125509
403.654,63240.2
1093.5,100554
4313.82,98657.3
187763,5997.62
2361.58,76330.7
1366.85,27705.2
2268.03,33162.1
2443.53,77598.6
1119.01,67553
450237,1113.6
1637.18,86400.9
1590.28,83251.9
48069.2,4226.91
1762.22,17150
9420.57,8689.08
975.653,61737.6
82232.3,2328.76
404.996,40695.2
3987.46,93476.3
2752.87,64593.4
2083.92,4723.62
-98.1971,28452.8
2410.85,3481.56
149205,6097
20861.6,4113.57
194357,6532.31
2143.3,124141
790.445,32996.6
2694.59,73765.7
30266.3,69503.4
819.094,89305
1067.43,181581
1455.64,102240
141338,6927.47
1340.21,73244.3
867.017,106862
353.441,61299.8
121250,1182.8
1459.23,60106.4
175360,3647.17
821.389,58111.6
169615,3545.11
1027.69,66262.6
56571,11554.8
1744.17,129175
46710.9,7187.19
2240.28,47052
3220.99,3035
6506.83,113801
466.372,68540.6
3428.39,106213
-30.2131,1382.95
47113.5,30629.3
2312.42,14015.5
74493.7,17062.5
1977.13,67634.9
4345.22,5045.12
1589.99,958.63
98818.8,1255.49
235867,4962.71
921.396,63517.8
1516.41,27322
3027.7,9498.24
1039.3,54963
1443.37,38781.9
1216.52,64143.4
98136.2,3975.02
1884.76,62303.2
69061.5,5262.83
3838.66,131689
101495,1168.31
864.507,72660
1426.89,86970.2
718.328,67375.3
78264.1,2113.42
1750.45,64718.2
1975.6,23665.1
-52.5617,91272.8
969.773,83382
2727.49,102976
1963.18,92118.3
1852.7,72978
1186.28,66239.2
664.694,79563.5
1742.4,67497.6
1351.8,64544
827.98,64397.1
3522.58,5064.63
94028.8,2617.24
2880.63,8290.3
440.621,93889.6
192056,5627.28
323620,9046.99
1842.84,3793.04
1630.21,66975.7
1621.97,82722.5
81398.5,1150.32
41.6192,58975.6
73292.2,3429.1
904.378,58323.1
1629.87,58118.1
1403.63,60432.7
88630,944.686
25.9054,36818.2
1195.69,60184.6
2678.4,94627.4
1187.2,67892.5
1554.51,57121.1
1646.47,77489.3
1201.41,59995.5
703.237,56217.9
1459.94,72331.4
1476.74,67407.6
2874.3,70028.4
403.671,69044.5
131708,6286.35
713.094,72305.4
2416.52,6609.94
525.182,96899
1198.75,63378.2
4206.67,105207
75575.4,1302.57
3234.99,125734
133446,26171.9
1306.48,134653
1068.18,112801
2235.59,80003.5
929.192,43202.4
2922.43,63995.7
1176.96,130095
1371.25,134620
2535.76,2746.87
1531.31,119465
1084.58,72772.8
2401.96,2472.11
1454.91,7044.99
125381,2724.2
3477.57,52813.4
247.02,30224.3
102454,6364.38
580.908,96520.6
533.937,105163
45881.6,5939.86
2049.68,117488
149783,742.522
845.943,123221
4460.84,63248.5
12899.9,73451.3
2264.12,32728
1291.51,56155
2584.31,21417.2
1593.87,1476.86
1348.88,34146.5
2497.05,59055.2
1283.64,75812
7385.62,6956.27
5268.78,146134
2850.17,93831.3
518.998,86507.2
1087.16,75094.3
3626.7,91072.9
1301.46,82109.6
3858.14,23669.8
1085.7,4751.98
8041.2,20504.4
43255.8,3996.41
1551.87,111854
632.119,67394.3
1280.51,79855.3
41802.3,1781.47
3301.6,6739.62
588.091,76540.7
642.944,85905.2
524.444,49690
134891,6311.02
2177.75,7384.53
3308.58,58842.9
1273.24,80284.1
2595.35,71646.5
762.212,76363.7
682.057,45459.4
437.25,94857.8
1403.45,964.179
75603.4,2063.46
241775,1546.18
913.786,96682.1
2190.22,107037
59471,1381.02
1800.41,41274.3
1567.88,107299
1928.56,56394.3
1816.32,3576.87
5313.37,16721.6
1127.47,86361.9
538.983,40968.6
1156.31,78678.9
2494.74,3170.75
68799.2,40319.2
1394.73,79546.8
2875.39,69205.6
4329.37,73124.5
3179.03,75737.5
1105.68,78361.6
119001,1773.13
1108.04,73546.6
763.084,1365.81
88831.8,898.573
3391.56,83232.8
165421,2336.36
62567.8,19665.8
694.454,79366.4
5285.11,4654.48
987.851,78568.2
5548.49,85379.9
4315.99,6573.86
1782.88,35251.5
5177.99,61594.8
1619.53,106554
108940,3243.56
3272.25,612.754
1667.29,69514.4
1919.11,89602.2
1483.26,121758
9493.81,5128.88
819.784,39504.3
1873.03,63554.4
2543.12,56119.7
864.193,64801.8
671.118,117145
742.258,28356.9
1638.1,128917
4005.07,73959.4
5288.24,4931.45
2434.39,6667.78
732.266,71503.5
892.468,46257.5
1281.24,93517.3
926.24,64179.5
1582.28,71360.3
1065.96,62621.4
13705.7,29613.9
2769.77,2927.19
978.542,55899.6
23530.9,74587.2
757.063,67367.2
1746.74,53750.9
1642.25,74219.2
1033.53,73030.5
177382,6946.5
30542.2,7694.96
88176.1,11713.1
7309.15,13056.7
1857.17,2541.23
2028.15,79372.2
2950.82,61954.7
12357.7,8928.19
1033.15,64820.9
14156.6,5769.5
3791.47,57993.3
9418.24,14812.9
168611,1931.68
2677.55,15957.9
1563.7,1167.99
708.799,57709
622.487,70857.4
2323.39,88862.2
1342.75,4777.53
2643.98,78632.9
424.487,117774
1168.27,68112.1
922.368,69433
1419.94,31967.6
1816.84,2661.73
2329.93,49753.8
1799.65,102237
2319.19,108583
66897.2,7756.95
30323.1,6019.94
736.569,60846.4
2693.63,137577
2865.9,46723.1
863.678,40307.7
3611.83,50519.6
2178.85,89428.2
1303.98,78050.7
844.862,93090.9
8907.5,55097.3
1997.43,81437.6
1361.85,3610.67
1865.63,4052.38
1158.17,57370.9
14847.1,10684.9
2484.48,71461.9
7207.45,7601.09
2596.68,141768
250.894,147413
375.179,63412
3432.04,7480.31
1442.09,60675.4
2509.18,2806.73
55903.6,2484.75
359409,2805.08
4242.64,111937
3837.98,76926.4
3045.28,38744.7
1043.27,49961.4
2579.21,94024.5
798.011,79462
1380.05,71388.1
113268,5263.04
101024,4409.92
1278.74,72901.6
1375.74,108073
666.538,62881.5
1256.45,66358.3
803.375,44011.3
4761.41,94367.8
805.363,28858.2
922.17,69411.8
3013.07,113827
2467.67,38627.2
921.65,54737.2
1047.94,60683.2
1530.1,161613
4434.51,43714.6
2881.04,1951.65
1245.57,62828
1225.25,34566
1839.01,9157.97
1480.27,71047.5
5867.24,86420.5
284346,2536.66
1457.81,62655.2
2087.99,86427.3
933.457,81654.5
14047.6,5802.61
236842,5561.5
125247,102921
1316.65,47219
1074.13,1496.08
227556,2786.14
786.154,98652.8
5354.02,114631
149805,1351.91
130100,6877.19
7488.24,27761.7
1265.57,33660.6
1126.2,62373.3
745.811,38672.1
1381.94,45351.3
1520.24,80230.5
81927,1961.49
1080.44,98000
97478.5,3022.53
1353.24,94404.1
3108.57,143042
1642.62,38057.1
196224,2161.44
1147.45,90180.5
9327.65,73756.4
13265.4,65283.3
885.503,4168.35
381.095,111214
130358,4991.36
4650.14,121829
126697,1090.49
74113.9,8188.39
1908.57,73669.4
153292,1904.1
44443.8,831.518
980.667,82330.2
2243.98,85784.8
1684.81,80841.1
1236.22,116477
951.121,74686.8
935.852,62646.2
3335.53,3278.11
2491.55,79845
2855.89,61199.2
3627.54,70123.9
2928.47,5656.17
878.233,4065.56
7771.32,11123.5
5114,40925.1
133057,10424.1
1841.16,119355
3114.42,79030.2
8831.99,4064.49
76825.4,812.636
606.26,96268.5
2016.37,72895.3
904.69,62816.4
1372.96,79962.4
506.24,68637.2
879.155,116895
1058.83,58322.6
1441.73,100027
2663.02,84363.1
630.454,99685
949.416,45003.5
2175.61,34536.4
1907.24,46359.2
1682.56,71864.3
431797,1027.28
50060.3,1769.69
818.295,47394.2
1151.38,53537.2
1123.27,66030.7
23753.3,5708.73
1413.01,54274.4
115350,23871.7
15933,136365
1420.9,9564.04
177010,10444.7
1251.75,75309.6
2240.98,62178
2074.9,76090.8
690.2,3653.3
2248.89,5479.68
2040.91,85542.3
3101.32,65728.6
1894.17,13290.7
1687.45,101276
110967,6588.06
720.547,88871.9
172.172,103021
1125.89,76673
4543.69,6978.91
1151.89,12851.6
120485,1333.56
255605,5562.44
1031.84,63715.1
1095.61,68625.3
1737.55,82319.5
1979.39,43512.4
3180.78,5740.13
2040.42,13621
1751.11,46471.4
1318.17,75702
399.5,101349
1530.45,49795.4
613.176,82513.3
109941,3495.68
6269.5,99725.4
152098,3076.21
85375,2001.91
149.209,107611
38093.2,44478.9
2673.42,2176.91
83255,5966.92
1503.14,72178.4
1254.53,55173.2
696.275,48282.4
1134.99,85036.2
1294.29,2141.28
36319.8,7688.13
1191.87,80257.5
541.891,101774
1167.19,83675
101892,10999.5
124189,11607.2
797.558,2458.02
560.739,46012.5
1220.88,68148.5
1248.17,20216.1
1064.35,82755.2
1604.2,81808.8
991.915,49600.1
1460.55,58897.5
1881.88,62176.7
193318,8054.61
112947,10890.8
1139.57,98793.3
1643.27,84944.3
979.714,1633.36
1745.53,71030.1
4958.6,103109
1464.36,70506.3
1529.11,98725.4
3345.75,7016.07
2197.43,5295.28
4057.31,4963.17
10164.5,7682.36
12868.3,82159.5
148086,2936.76
20611.1,8837.15
13848,68909.5
12573.7,9026.29
817.163,52544.9
212694,1328.2
192264,4013.98
1395.19,61802.1
1886.32,163286
1872.89,80717.5
5668.01,10125.7
2657.34,54355.2
231.957,40751.4
1043.39,54665.2
255.888,11732.8
622.112,45446.7
18361,1745.37
126703,3094.57
1079.88,2570.7
10702.7,1997.93
4547.25,97733.2
4963.92,5596.44
684.128,175797
1458.38,966.992
4174.82,115314
1047.91,57973.1
352.263,74780
996.175,42201.5
608.284,64254.6
1555.22,66260.3
2246.21,53901.1
884.676,105386
1682.76,60577.9
1631.05,8555.88
1984.26,105690
158932,14062.2
2887.4,3702.92
137351,1377.53
33142.6,1504.1
4944.45,6635.28
16080.3,1254.5
111335,2083.88
1516.37,63388.3
841.807,100679
350.078,64402
1977.85,41869.6
208583,3601.33
2856.93,95641.7
3545.22,95628.2
2005.13,68156.3
1379.35,51351.8
236420,4623.81
100.585,73935.1
120530,6445.02
2797.92,68667.4
198534,4909.32
877.412,75731
124277,3904.16
1671.19,65206.9
736.797,70827.8
1393.87,80445.2
97960.5,3142.8
1524.81,74054.9
1790.17,76046.3
772.795,80991.7
535.922,71284.6
2041.65,7980.29
1197.66,58283.6
1114.14,46746.5
93803.2,13159.4
64853.4,5372.03
930.133,52510.7
9375.25,90015.8
3775.12,162607
120279,5165.92
508.165,38134.2
2439.99,81132.4
881.999,45763.1
3616.21,2201.42
895.581,59984.1
1844.98,54315.5
4081.45,13155.7
254376,3587.61
905.329,39551.8
2425.81,87951.5
1403.23,94754.2
247549,9625.39
1414.42,67835.9
1451.67,76418.8
1736.52,3433.75
612.907,76306.8
125216,2172.39
1716.12,52006.9
227096,7994.22
744.798,2168.26
126406,6799.81
1205.59,4716.82
1149.62,85110.1
1165.75,78553.1
1297.2,69920.2
9136.74,5567.73
1174.72,70395.1
113862,5547.81
917.985,69234.6
2658.29,59203.2
138354,3105.16
2509.32,99393.8
1910.31,76178
101230,22015.7
197698,8863.71
63077.7,1438.82
771.902,53027.5
345.158,69822
256691,3275
2304.73,45525.8
116640,2912.28
1752.72,56837.2
838.611,69643.7
1868.14,50640
57123.9,4228.61
1205.54,85510.6
2568.36,14585.1
45176.4,57968
787.625,49861.7
156.196,47291.5
2440.69,6275.75
2766.13,93479.5
811.561,112435
163288,2789.59
1478.46,67288.5
461.162,62409.7
1844.13,25947.2
1477.23,118284
2545.11,98869
1621.49,4224.31
195856,3557.16
4099.23,48315.3
1015.47,63007.5
163015,1009.54
77095.1,9272.79
243441,3179.7
1032.15,35644.8
1132.18,45956
51358.4,7051.93
7263.62,4666.52
227034,5240.87
672.919,61415.6
738.335,75639
1916.18,35266.7
47484.5,1618.85
572.071,46476.1
99294,6065.12
1095.77,72578.9
722.568,37803.7
113131,2121.45
873.367,89962.2
69340.1,1657.03
1833.96,104928
5421.69,3310.08
2093.5,77247.8
1743.25,16150.3
1900.36,63084.8
874.673,54364.9
194658,8774.62
1228.84,106817
170553,3405.67
1139.19,99752.7
8376.82,1786.56
210412,4516.93
64011,2309.59
3491.75,71601.3
971.831,60561.8
656.358,48662
1066.86,64966.6
975.116,69367.5
1026.36,50284.7
85074.5,2492.1
1656.05,11866.8
715.084,66780.7
394.87,78519
1725.22,76210.8
68701.1,1319.56
1122.77,76031.5
723.612,3421.51
1408.92,140662
4691.97,4869.4
37194.4,920.135
165649,3372.7
1890.85,85010.2
7830.21,9887.15
2546.81,1885.39
1232.86,91016
5400.54,63267.3
5535.01,16291.3
6589.81,8267.28
1303.93,134711
19.5275,51119.2
3990.54,115633
1869.08,77895.1
1094.02,58863.8
1371.62,56592.4
105739,2505.69
451.464,49376.1
142769,1307.43
1976.13,71517.4
